pre_flow,true_flow,src_ids,dst_ids
99.13333333333334,11.0,29,192
19.692798853193594,11.0,8,90
25.95777777777778,12.0,12,115
18.233333333333334,16.0,139,205
1146.3,1215.0,12,49
171.83333333333334,17.0,61,83
36.086666666666666,33.0,11,57
73.73333333333333,71.0,31,83
17.428615098351937,17.0,9,61
614.8333333333334,982.0,2,20
34.059259259259264,13.0,38,221
17.026582814642516,16.0,36,53
16.433033265753853,15.0,6,138
22.984615384615385,13.0,140,237
17.52029169243455,12.0,88,146
32.228205128205126,18.0,14,159
32.70133928571428,24.0,21,211
21.141858984492774,11.0,161,220
85.9,76.0,0,121
21.992592592592594,18.0,41,185
15.166666666666666,15.0,69,214
27.658333333333335,16.0,96,129
18.253621933621936,14.0,22,41
120.63333333333334,94.0,4,34
115.06666666666666,174.0,20,42
118.76666666666667,122.0,29,73
190.73333333333332,384.0,83,211
1871.9,1841.0,5,132
29.32222222222222,59.0,32,36
17.772222222222226,24.0,50,199
18.799249639249634,14.0,32,218
21.87651515151515,24.0,3,67
29.770641025641023,34.0,11,103
16.68888888888889,16.0,9,131
67.0,81.0,6,52
16.076984126984126,11.0,227,231
3002.133333333333,3542.0,1,3
34.093067580567585,37.0,185,228
21.12860398860399,14.0,89,227
19.166666666666668,17.0,110,205
15.603127069009423,21.0,1,217
20.97652768284347,17.0,64,186
14.613223665223666,11.0,41,138
19.65513450292398,26.0,63,144
20.790337301587304,20.0,1,137
32.675,23.0,58,186
19.753081341131175,12.0,40,109
27.06378205128205,24.0,33,214
56.03333333333333,19.0,174,202
59.93333333333333,11.0,0,145
22.6480303030303,17.0,97,135
179.26666666666668,199.0,2,77
21.521308321308318,47.0,64,97
67.40285714285714,64.0,49,211
22.260714285714286,15.0,29,188
42.1,23.0,53,63
19.421370281765018,13.0,100,110
5827.866666666667,8007.0,3,201
28.38888888888889,14.0,48,241
26.56814814814815,12.0,76,101
82.43333333333334,87.0,22,136
23.55,11.0,9,79
4946.666666666667,4376.0,2,5
147.13333333333333,178.0,10,83
147.93333333333334,176.0,63,211
641.8333333333334,609.0,7,78
112.2,125.0,49,112
23.884023569023572,21.0,38,88
91.73333333333333,52.0,21,136
80.2,59.0,21,30
27.625,13.0,61,214
56.7,24.0,19,77
46.4,42.0,12,54
162.03333333333333,168.0,10,24
501.9,425.0,15,22
63.53333333333333,84.0,2,223
16.134749278499278,17.0,22,199
22.166666666666668,11.0,136,221
23.628606317078802,16.0,29,140
33.10461375661376,11.0,34,98
43.23272144522145,54.0,18,118
83.0,58.0,2,60
25.24744121891181,63.0,36,41
23.740000000000002,28.0,8,161
23.072727272727274,32.0,204,210
19.2,12.0,131,218
249.23333333333332,306.0,1,50
75.05333333333333,74.0,0,231
29.33694478889812,60.0,30,220
20.01864478114478,16.0,62,108
305.8333333333333,337.0,2,242
19.383333333333333,34.0,7,131
1595.2333333333333,1465.0,9,13
48.85333333333333,47.0,11,188
18.005661237240698,25.0,101,228
43.476190476190474,18.0,24,60
25.097643097643093,32.0,29,130
23.31163561076605,12.0,101,157
53.9125,81.0,1,203
17.387282980177716,11.0,8,144
70.2,39.0,80,107
21.477821452233947,19.0,91,228
24.617777777777782,38.0,32,236
113.5,146.0,7,59
34.63333333333333,35.0,9,231
18.818284873021717,24.0,14,233
202.7,276.0,24,210
96.3,85.0,89,241
19.860440613026817,15.0,1,58
25.80767501017501,31.0,34,60
26.197069597069596,14.0,103,214
24.608205868205868,17.0,17,214
55.05,42.0,202,237
20.103015355877975,18.0,62,94
53.3,42.0,132,188
27.133333333333333,38.0,21,97
181.5,203.0,14,34
15.95131313131313,11.0,105,220
72.23333333333333,73.0,22,204
16.269091379873505,27.0,77,140
41.93124716553289,24.0,181,245
34.873333333333335,44.0,14,157
40.916666666666664,49.0,7,245
72.36666666666666,89.0,30,101
23.699248366013073,11.0,22,58
512.2666666666667,565.0,7,136
15.383333333333333,11.0,41,242
342.3,357.0,24,42
29.642321428571428,11.0,15,195
41.56666666666667,34.0,0,79
16.972624782704223,16.0,209,229
26.1,27.0,43,63
22.511134453781512,24.0,108,209
28.1710101010101,54.0,14,114
302.1666666666667,279.0,78,107
68.2,75.0,6,59
23.467698412698415,11.0,42,66
18.016080280065243,18.0,101,216
24.442948717948717,12.0,114,204
25.8,17.0,39,47
48.46666666666667,57.0,3,230
283.3,221.0,18,205
4050.9666666666667,4284.0,3,15
214.23333333333332,234.0,5,38
73.03333333333333,109.0,6,161
60.03333333333333,78.0,11,16
132.36666666666667,161.0,49,242
37.6,66.0,27,34
84.4,158.0,18,112
19.85132275132275,52.0,60,214
157.73333333333332,214.0,30,205
36.6,12.0,9,165
50.977777777777774,53.0,7,133
68.3,13.0,121,210
73.26666666666667,54.0,24,62
18.6556176673568,11.0,136,231
60.56666666666667,93.0,14,88
202.86666666666667,211.0,6,40
18.937845401091,26.0,88,230
189.66666666666666,120.0,80,83
31.465641025641027,36.0,12,41
21.25357142857143,12.0,58,245
19.826331539034094,26.0,30,53
39.75618686868687,53.0,0,124
308.4,245.0,7,242
455.8666666666667,568.0,9,20
25.133333333333333,14.0,10,101
56.2,43.0,0,159
234.2,241.0,2,112
30.235416666666666,25.0,24,118
32.56387445887445,15.0,81,146
23.2,11.0,55,81
85.8,129.0,16,83
30.387037037037036,18.0,39,59
45.1,70.0,39,132
18.813605063237414,11.0,63,225
16.76169312169312,20.0,34,52
469.46666666666664,400.0,0,19
20.512698412698413,11.0,95,96
20.117056277056278,28.0,34,41
31.99230769230769,24.0,63,103
1811.0333333333333,2198.0,2,11
372.9,184.0,23,83
165.1,161.0,15,210
20.233333333333334,22.0,70,201
523.8333333333334,332.0,24,243
29.4040293040293,22.0,51,242
18.933333333333334,11.0,97,221
51.53333333333333,21.0,107,221
23.222333333333335,25.0,0,208
226.56666666666666,285.0,7,26
20.989244922849522,11.0,21,90
140.6,210.0,6,27
14.930975739591613,13.0,137,151
17.054573921448924,13.0,51,110
24.77201465201465,12.0,42,218
32.61515151515152,38.0,17,209
21.129074900352823,25.0,40,226
24.470673400673398,23.0,60,62
19.86465488215488,12.0,60,108
794.9666666666667,1117.0,12,107
54.044444444444444,97.0,64,117
29.39784858387799,43.0,21,60
115.15,101.0,100,200
18.43714627234883,14.0,19,53
50.766666666666666,15.0,3,148
18.716666666666665,12.0,45,242
27.405811204598802,13.0,20,146
30.193765262515267,26.0,9,220
86.06666666666666,27.0,13,36
24.69259259259259,19.0,60,73
39.473232323232324,44.0,34,214
22.071506930569438,44.0,34,215
19.776569094838546,23.0,43,216
26.380952380952383,21.0,76,100
61.388888888888886,36.0,83,118
68.86666666666666,62.0,0,44
23.166666666666668,11.0,58,96
227.6,203.0,26,241
16.84472994813193,21.0,8,113
33.71666666666667,36.0,200,245
49.46282051282051,36.0,14,203
221.5,288.0,2,27
50.18333333333333,40.0,40,101
33.80670995670996,37.0,5,216
106.7,124.0,0,45
41.53333333333333,50.0,11,45
68.16666666666667,62.0,1,84
134.56666666666666,127.0,96,202
34.65111111111111,30.0,2,234
1110.3333333333333,819.0,1,14
52.85,68.0,11,39
46.13333333333333,33.0,11,199
164.73333333333332,119.0,1,237
234.03333333333333,223.0,112,241
22.416666666666668,25.0,25,33
26.8,62.0,136,242
248.33333333333334,252.0,5,237
257.0,349.0,3,27
21.420265795206976,11.0,11,234
19.066666666666666,17.0,80,244
50.93333333333333,17.0,44,50
25.24957671957672,25.0,62,237
89.8,61.0,132,214
17.630763886981484,13.0,20,220
26.37142857142857,11.0,58,136
28.392306209953272,20.0,91,100
149.76666666666668,190.0,9,27
175.7,111.0,202,243
18.628671236171236,19.0,56,105
44.2,13.0,49,239
26.1,13.0,41,132
39.58194444444445,19.0,34,57
17.79111111111111,14.0,41,236
111.63333333333334,115.0,78,202
27.44285714285714,12.0,50,89
18.747424812030076,14.0,72,105
39.88333333333333,26.0,113,201
30.51375,21.0,3,56
20.55825396825397,19.0,18,94
34.93333333333333,19.0,1,76
38.31757575757576,42.0,51,124
30.795833333333334,20.0,33,40
27.329141414141418,17.0,7,92
63.15416666666667,37.0,0,218
16.94492751977068,13.0,51,109
33.766666666666666,31.0,83,97
22.098562548562548,11.0,9,98
21.026190476190475,15.0,62,236
51.43333333333333,43.0,13,93
25.471085708329607,15.0,33,226
82.93333333333334,79.0,11,214
29.466666666666665,21.0,1,121
32.233333333333334,27.0,4,223
33.2,35.0,52,96
19.3152854541893,12.0,97,245
40.333333333333336,22.0,132,199
337.4,414.0,1,136
19.108492063492065,25.0,18,72
160.13333333333333,645.0,18,26
127.03333333333333,113.0,15,80
70.27777777777777,76.0,20,101
27.320138888888888,17.0,13,233
27.933333333333334,16.0,76,107
89.56666666666666,96.0,15,59
35.14444444444444,32.0,19,40
16.126802365665917,17.0,88,140
64.2,46.0,0,140
261.96666666666664,144.0,13,204
21.714570614570615,39.0,29,110
84.06666666666666,29.0,84,205
16.83278743082315,14.0,17,144
28.921021505376345,19.0,20,45
36.96666666666667,40.0,62,185
269.8,346.0,20,132
28.603333333333335,22.0,14,41
19.560478550611183,12.0,20,109
233.8,217.0,14,202
57.56666666666667,56.0,0,94
247.2,164.0,77,83
49.25777777777778,31.0,4,36
86.03333333333333,36.0,21,77
58.733333333333334,20.0,16,50
31.35627450980392,20.0,41,81
19.931461090652267,62.0,21,133
44.07777777777778,27.0,47,101
15.433333333333334,15.0,53,73
52.06666666666667,53.0,26,51
55.916666666666664,77.0,12,203
18.882846407484088,11.0,69,91
19.264586609497595,17.0,43,217
98.33333333333333,98.0,51,96
28.922222222222224,18.0,124,223
21.7280056980057,38.0,33,90
23.4,21.0,204,244
31.966666666666665,24.0,83,94
40.85,59.0,17,91
108.60833333333333,91.0,17,185
20.59652777777778,49.0,1,43
99.56666666666666,94.0,31,201
29.42871794871795,37.0,15,233
29.77914014090485,89.0,30,52
104.33333333333333,142.0,49,80
56.93333333333333,65.0,1,62
23.876190476190473,20.0,19,89
30.883333333333333,39.0,136,210
492.26666666666665,638.0,12,78
114.66666666666667,140.0,11,27
52.333333333333336,80.0,0,236
233.16666666666666,228.0,11,30
25.864814814814814,29.0,39,73
1285.5666666666666,1491.0,96,201
112.4,95.0,24,80
270.2,64.0,84,132
51.235416666666666,46.0,3,130
21.67149737046618,16.0,40,140
114.0,80.0,26,132
96.86666666666666,80.0,6,88
32.11676963083213,66.0,20,215
23.82080808080808,14.0,7,158
17.336666666666666,13.0,37,217
19.584011544011545,19.0,9,144
72.4,44.0,89,210
22.876666666666665,15.0,39,136
45.53333333333333,40.0,5,35
146.73333333333332,113.0,18,202
172.23333333333332,307.0,18,20
20.17357259570495,16.0,15,138
24.2,17.0,62,202
21.424135075924013,20.0,67,219
14.566666666666666,13.0,87,101
436.1,273.0,1,22
42.96666666666667,40.0,121,241
18.80524014354796,12.0,97,124
33.78333333333333,17.0,113,241
46.66111111111112,29.0,77,101
116.3,138.0,25,83
37.093333333333334,31.0,14,54
33.928703703703704,40.0,38,204
3650.5333333333333,4819.0,0,9
528.1,585.0,2,42
18.965937500000003,12.0,202,231
25.61696018893387,16.0,83,124
19.418469817219822,16.0,51,130
66.2,90.0,19,78
40.05833333333333,55.0,18,245
84.56666666666666,105.0,0,228
26.17646134567188,24.0,50,110
24.987961650922177,15.0,200,234
41.3,45.0,83,233
314.06666666666666,786.0,1,30
21.082222222222224,12.0,69,136
19.553833118833122,21.0,30,174
26.1,27.0,59,77
116.03333333333333,82.0,21,29
133.26666666666668,123.0,2,16
23.185759444905784,11.0,33,94
25.538888888888888,21.0,23,39
118.9,103.0,83,161
41.8,47.0,21,40
43.03333333333333,59.0,7,97
57.33157894736842,77.0,5,228
85.60833333333333,86.0,34,78
21.707673160173165,31.0,8,203
22.781906470722262,11.0,22,93
28.766666666666666,26.0,43,200
15.274265425511025,15.0,108,230
30.405555555555555,12.0,22,25
33.75206349206349,15.0,32,52
20.0,17.0,59,112
29.822592592592592,26.0,100,101
28.684343434343432,35.0,107,114
29.15184140907825,32.0,63,232
17.534025636426126,18.0,59,230
262.06666666666666,258.0,42,49
44.1,29.0,24,76
112.0,78.0,30,34
25.084615384615386,16.0,93,204
755.0333333333333,1073.0,0,136
68.93333333333334,57.0,12,52
145.83333333333334,260.0,30,185
472.1,475.0,1,73
63.3,35.0,40,100
19.847134199134196,19.0,32,226
18.825871212121214,20.0,11,163
24.175690883190885,27.0,20,60
100.46666666666667,87.0,49,210
19.205267533875848,27.0,59,108
31.444444444444446,48.0,32,46
105.36666666666666,170.0,4,50
49.333333333333336,53.0,27,29
14.404844821844822,12.0,56,219
32.208333333333336,41.0,26,31
33.026767676767676,20.0,27,38
15.452380952380953,11.0,31,80
22.58805555555556,15.0,18,68
51.9030303030303,44.0,201,220
106.76666666666667,54.0,26,73
17.97103571428572,16.0,223,228
16.01689089413179,18.0,31,108
29.333333333333332,11.0,26,120
28.691666666666666,35.0,2,216
31.40893719806763,29.0,26,227
19.728949314574315,31.0,77,144
18.83496632996633,14.0,26,220
51.49015151515152,70.0,20,209
546.1666666666666,440.0,13,78
18.733333333333334,20.0,114,185
23.533333333333335,14.0,10,51
15.12061892186452,14.0,100,230
16.0375,21.0,223,242
175.73333333333332,342.0,20,107
58.833333333333336,31.0,29,236
22.816551181876257,27.0,63,139
51.711111111111116,39.0,26,47
19.26285761941506,19.0,27,229
63.96666666666667,123.0,204,205
41.51713286713287,35.0,15,220
24.34709595959596,21.0,96,220
19.369949772449775,15.0,19,133
24.77003723075806,17.0,39,110
26.94814814814815,14.0,91,101
18.918913665699385,12.0,32,140
17.433333333333334,15.0,44,205
323.6333333333333,186.0,21,63
31.933760683760685,14.0,14,218
69.4,99.0,11,100
23.383742830714866,13.0,67,222
23.123703703703704,25.0,211,237
423.76666666666665,448.0,201,242
19.979627935946585,16.0,26,226
474.26666666666665,365.0,20,24
21.077777777777776,16.0,100,236
19.747089947089943,12.0,3,123
111.93333333333334,78.0,88,200
31.856888888888886,33.0,63,234
14.973277777777778,16.0,60,138
41.96666666666667,23.0,13,108
149.66666666666666,152.0,2,10
169.6,101.0,13,51
24.100018037518037,26.0,88,108
20.08888888888889,14.0,81,136
20.066666666666666,13.0,1,120
34.229523809523805,35.0,73,211
167.23333333333332,139.0,42,73
17.40666666666667,19.0,4,199
19.1,11.0,140,209
17.616511487224,17.0,88,159
20.744485381767994,15.0,167,245
70.53333333333333,58.0,7,57
27.000000000000004,17.0,51,100
18.385185185185186,15.0,58,200
232.13333333333333,152.0,50,132
18.480952380952377,14.0,132,156
33.97888888888889,35.0,200,226
17.889722222222222,14.0,124,236
79.23333333333333,65.0,45,241
45.0,12.0,221,240
37.266666666666666,13.0,40,203
20.64824395547693,13.0,26,138
31.35,17.0,50,100
44.454166666666666,28.0,201,218
21.55,19.0,52,202
33.6,38.0,23,205
15.178049586105852,14.0,9,152
19.93134004884005,13.0,50,60
17.026479398268332,16.0,54,168
2075.766666666667,2253.0,9,15
31.883333333333333,21.0,217,223
97.78888888888888,71.0,19,185
31.233333333333334,11.0,2,120
40.8,42.0,27,243
885.5333333333333,753.0,2,8
